path	file_type	legacy_milestone	production_module_category	include_in_commit	reason	file_size	safe_for_github
reports/planA_k_full_result_visualization_feature_only/figures/metaniche_spatial_by_timepoint.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	188113	no
reports/planA_k_full_result_visualization_feature_only/figures/metaniche_spatial_faceted_by_timepoint_macrostate.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	119318	no
reports/planA_k_full_result_visualization_feature_only/figures/metaniche_transition_graph_overview.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	157374	no
reports/planA_k_full_result_visualization_feature_only/figures/planA_k_cellrank_style_panel_overview.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	246971	no
reports/planA_k_full_result_visualization_feature_only/figures/planA_k_spatial_macrostate_probability_panel.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	463946	no
reports/planA_k_full_result_visualization_feature_only/figures/planA_k_transition_flow_panel.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	269982	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_1_macrostate_0_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	78909	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_1_macrostate_1_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	78774	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_1_macrostate_2_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	79020	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_1_macrostate_3_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	79093	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_1_macrostate_4_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	79088	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_1_macrostate_5_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	79170	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_2_macrostate_0_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	82303	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_2_macrostate_1_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	82144	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_2_macrostate_2_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	82583	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_2_macrostate_3_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	82599	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_2_macrostate_4_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	82340	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D0_m3a_1_slice_2_macrostate_5_probability.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	82317	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_1_slice_1_macrostate_0_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	91033	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_1_slice_1_macrostate_1_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	91028	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_1_slice_1_macrostate_2_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	91086	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_1_slice_1_macrostate_3_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	91418	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_1_slice_1_macrostate_4_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	90968	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_1_slice_1_macrostate_5_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	90951	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_2_slice_2_macrostate_0_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	84009	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_2_slice_2_macrostate_1_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	83774	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_2_slice_2_macrostate_2_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	84098	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_2_slice_2_macrostate_3_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	84273	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_2_slice_2_macrostate_4_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	83889	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/062921_D9_m5_2_slice_2_macrostate_5_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	83838	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m11_1_slice_2_macrostate_0_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	74517	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m11_1_slice_2_macrostate_1_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	74147	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m11_1_slice_2_macrostate_2_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	74543	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m11_1_slice_2_macrostate_3_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	74265	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m11_1_slice_2_macrostate_4_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	74297	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m11_1_slice_2_macrostate_5_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	74616	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_1_macrostate_0_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	75043	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_1_macrostate_1_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	75006	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_1_macrostate_2_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	74749	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_1_macrostate_3_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	75283	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_1_macrostate_4_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	74973	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_1_macrostate_5_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	74978	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_2_macrostate_0_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	77597	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_2_macrostate_1_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	77504	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_2_macrostate_2_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	77255	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_2_macrostate_3_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	77789	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_2_macrostate_4_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	77650	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/072523_D35_m6_1_slice_2_macrostate_5_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	77632	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D0_m6_1_slice_2_macrostate_0_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	80778	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D0_m6_1_slice_2_macrostate_1_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	80631	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D0_m6_1_slice_2_macrostate_2_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	80938	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D0_m6_1_slice_2_macrostate_3_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	81038	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D0_m6_1_slice_2_macrostate_4_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	80718	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D0_m6_1_slice_2_macrostate_5_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	80801	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_1_macrostate_0_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	85050	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_1_macrostate_1_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	84971	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_1_macrostate_2_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	84817	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_1_macrostate_3_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	85282	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_1_macrostate_4_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	85117	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_1_macrostate_5_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	85087	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_2_macrostate_0_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	88444	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_2_macrostate_1_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	88259	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_2_macrostate_2_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	88245	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_2_macrostate_3_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	88661	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_2_macrostate_4_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	88429	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m1_1_slice_2_macrostate_5_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	88269	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m2_1_slice_1_macrostate_0_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	85621	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m2_1_slice_1_macrostate_1_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	85408	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m2_1_slice_1_macrostate_2_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	85389	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m2_1_slice_1_macrostate_3_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	85772	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m2_1_slice_1_macrostate_4_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	85638	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/082421_D21_m2_1_slice_1_macrostate_5_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	85653	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_2_macrostate_0_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	83348	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_2_macrostate_1_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	83193	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_2_macrostate_2_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	83361	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_2_macrostate_3_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	83729	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_2_macrostate_4_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	83175	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_2_macrostate_5_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	83478	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_3_macrostate_0_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	87349	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_3_macrostate_1_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	87019	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_3_macrostate_2_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	87355	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_3_macrostate_3_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	87414	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_3_macrostate_4_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	87056	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m1_1_slice_3_macrostate_5_probability.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	87162	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m2_1_slice_1_macrostate_0_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	79656	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m2_1_slice_1_macrostate_1_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	79353	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m2_1_slice_1_macrostate_2_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	79670	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m2_1_slice_1_macrostate_3_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	79796	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m2_1_slice_1_macrostate_4_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	79341	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/092421_D3_m2_1_slice_1_macrostate_5_probability.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	79475	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/100221_D9_m5_2_slice_1_macrostate_0_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	84806	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/100221_D9_m5_2_slice_1_macrostate_1_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	84666	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/100221_D9_m5_2_slice_1_macrostate_2_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	84560	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/100221_D9_m5_2_slice_1_macrostate_3_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	85015	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/100221_D9_m5_2_slice_1_macrostate_4_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	84693	no
reports/planA_k_full_result_visualization_feature_only/figures/probability_slices/100221_D9_m5_2_slice_1_macrostate_5_probability.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	84699	no
reports/planA_k_full_result_visualization_feature_only/figures/source_to_transient_flow_from_macrostate_3.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	45638	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/062921_D0_m3a_1_slice_1_macrostate.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	57667	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/062921_D0_m3a_1_slice_2_macrostate.png	generated	M3	Visualization / final result package	no	figure binary indexed only for this update	62881	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/062921_D9_m5_1_slice_1_macrostate.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	73497	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/062921_D9_m5_2_slice_2_macrostate.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	62140	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/072523_D35_m11_1_slice_2_macrostate.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	53935	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/072523_D35_m6_1_slice_1_macrostate.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	53145	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/072523_D35_m6_1_slice_2_macrostate.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	57226	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/082421_D0_m6_1_slice_2_macrostate.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	60650	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/082421_D21_m1_1_slice_1_macrostate.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	64969	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/082421_D21_m1_1_slice_2_macrostate.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	68300	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/082421_D21_m2_1_slice_1_macrostate.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	63359	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/092421_D3_m1_1_slice_2_macrostate.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	64946	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/092421_D3_m1_1_slice_3_macrostate.png	generated	M1	Visualization / final result package	no	figure binary indexed only for this update	65235	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/092421_D3_m2_1_slice_1_macrostate.png	generated	M2	Visualization / final result package	no	figure binary indexed only for this update	60492	no
reports/planA_k_full_result_visualization_feature_only/figures/spatial_slices/100221_D9_m5_2_slice_1_macrostate.png	generated	M4E	Visualization / final result package	no	figure binary indexed only for this update	65656	no
reports/planA_k_full_result_visualization_feature_only/figures/timepoint_transition_mass.png	generated	Visualization	Visualization / final result package	no	figure binary indexed only for this update	46893	no
reports/planA_k_full_result_visualization_feature_only/key_result_figures/00_KEY_RESULT_FIGURE_SUMMARY.json	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	19166	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/00_KEY_RESULT_FIGURE_SUMMARY.md	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	2976	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/00_key_figure_plan.json	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	5668	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/00_key_figure_plan.md	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	4572	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/key_result_figure_captions.md	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	3783	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/key_result_figure_manifest.json	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	5943	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/key_result_figure_manifest.tsv	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	4107	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/scripts/plot_key_results.py	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	42245	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/supplementary_key_results/Figure_7_corrected_vs_old_stability.pdf	generated	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	15615	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/supplementary_key_results/Figure_7_corrected_vs_old_stability.png	generated	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	108671	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/biological_context_heatmap_matrix.tsv	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	1265	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/macrostate_annotation_clean.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	8816	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/macrostate_membership_long.tsv	report	M4E	Visualization / final result package	no	large generated report/table indexed only	2944296	no
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/macrostate_transition_matrix.tsv	report	M4E	Visualization / final result package	no	small source, test, doc, config, or curated report	667	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/metaniche_state_table_for_key_figures.tsv	report	Visualization	Visualization / final result package	no	large generated report/table indexed only	3559266	no
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/per_slice_spatial_plot_table.tsv	report	Visualization	Visualization / final result package	no	large generated report/table indexed only	9577633	no
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/representative_slice_list.tsv	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	456	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/terminal_like_role_scoring.tsv	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	2134	yes
reports/planA_k_full_result_visualization_feature_only/key_result_figures/tables/timepoint_macrostate_composition.tsv	report	M4E	Visualization / final result package	no	small source, test, doc, config, or curated report	1710	yes
reports/planA_k_full_result_visualization_feature_only/tables/anchor_spatial_plot_sample.tsv	report	Visualization	Visualization / final result package	no	large generated report/table indexed only	73934660	no
reports/planA_k_full_result_visualization_feature_only/tables/macrostate_summary_table.tsv	report	M4E	Visualization / final result package	no	small source, test, doc, config, or curated report	8176	yes
reports/planA_k_full_result_visualization_feature_only/tables/metaniche_spatial_plot_table.tsv	report	Visualization	Visualization / final result package	no	large generated report/table indexed only	2744372	no
reports/planA_k_full_result_visualization_feature_only/tables/transition_edge_plot_table.tsv	report	Visualization	Visualization / final result package	no	small source, test, doc, config, or curated report	11959	yes
reports/planA_k_gpcca_redesign/00_PLAN_A_K_GPCCA_REDESIGN_SUMMARY.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	12846	yes
reports/planA_k_gpcca_redesign/00_PLAN_A_K_GPCCA_REDESIGN_SUMMARY.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	2040	yes
reports/planA_k_gpcca_redesign/00_preflight.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	6820	yes
reports/planA_k_gpcca_redesign/00_preflight.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	2409	yes
reports/planA_k_gpcca_redesign/01_planA_mainline_reframe.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	5096	yes
reports/planA_k_gpcca_redesign/01_revised_module_map.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	6342	yes
reports/planA_k_gpcca_redesign/01_revised_module_map.tsv	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	3618	yes
reports/planA_k_gpcca_redesign/02_niche_definition_audit.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1881	yes
reports/planA_k_gpcca_redesign/02_niche_definition_risks.tsv	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1613	yes
reports/planA_k_gpcca_redesign/03_current_kernel_audit.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	155365	yes
reports/planA_k_gpcca_redesign/03_current_kernel_audit.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	5980	yes
reports/planA_k_gpcca_redesign/03_current_kernel_audit.tsv	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	59886	yes
reports/planA_k_gpcca_redesign/04_sparse_kernel_qc_spec.tsv	report	M4A / Kmix_A	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1867	yes
reports/planA_k_gpcca_redesign/04_sparse_markov_kernel_design.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1891	yes
reports/planA_k_gpcca_redesign/05_metaniche_contract.tsv	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	841	yes
reports/planA_k_gpcca_redesign/05_niche_state_coarsening_design.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1546	yes
reports/planA_k_gpcca_redesign/06_minimal_gpcca_pilot_plan.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1522	yes
reports/planA_k_gpcca_redesign/06_minimal_gpcca_pilot_plan.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	1104	yes
reports/planA_k_gpcca_redesign/07_advisor_update_note.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	913	yes
reports/planA_k_gpcca_stabilization/00_GPCCA_STABILIZATION_SUMMARY.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	30703	yes
reports/planA_k_gpcca_stabilization/00_GPCCA_STABILIZATION_SUMMARY.md	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	25630	yes
reports/planA_k_gpcca_stabilization/00_preflight.json	report	K_gpcca	GPCCA macrostate inference	no	small source, test, doc, config, or curated report	14911	yes
