root_label,root_path,relative_path,file_type,size_bytes,mtime_ns,sha256
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/InDrops_gel_barcode1_list.txt.gz,file,1300,1773199301327475843,79474a222ceb75408ad5d21caef2855a9f5be50e2ae9f2366996c05e08c44dd9
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/InDrops_gel_barcode2_list.txt.gz,file,1147,1773199301327475843,1becf01d3a1dfe03dafc8f4ded19b2bb21e622a90723daba0ae935934011dff2
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/Sanger.json,file,222,1773199301327475843,2ec1537cf48599fc0f2563cdbccea4d463feec13558b610795d8d8a936321c7e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/get_SC_ref_BCs.m,file,1202,1773199301327475843,2a4a246255b9df42afa2c3795ef0e71e4feec3e40423f9b20c04e12447964445
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/get_parameters.m,file,1977,1773199301327475843,fccc5d6010d48bc7954bc0c5a1f069ef10f5017cfc2da7522d9a865876dec14f
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/parse_config_file.m,file,1722,1773199301327475843,2c39b75e98a220ba4f0dbae75c3b6ecdbd1afef5b934ba4c88ed9c319d3be71b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/sc10xV2.json,file,308,1773199301327475843,08ce2780187be797641f446a90361269a86873c13205c8683ded3aff12353547
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/sc10xV3.json,file,308,1773199301327475843,ad356af439ef6aebf006f79d721e9560d147939c07fc7131a21d748e46f3a15d
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/sc10xV3_UMI10.json,file,308,1773199301327475843,eee127e67b39a7483a8abfb56cc9ed48871a3156eedbba5ed778d4ffadc49efe
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/scCamellia.json,file,412,1773199301327475843,152acbcf9ff9a9001e7a174b340ce52069cac414e22f7f7ed412a1eb00841f46
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/scCamellia_barcodes.txt.gz,file,367,1773199301327475843,f395f2b386c5ac110f792691ae4a8ce162280b89548bc31e00df37b0945cdcc0
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/scInDropsV2.json,file,338,1773199301327475843,7a4e626eec2e7f9d490697a884c3aff59d267261b3865015f7050606a57741d2
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,cfg/scInDropsV3.json,file,336,1773199301327475843,0518a0815399b7a2639d3fad11640e24555a10937c0b5858b9f3a26cb62a1a7b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections,directory,4096,1773199301331475851,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/@CallableCollection,directory,4096,1773199301327475843,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/@CallableCollection/CallableCollection.m,file,424,1773199301327475843,b90484b12fe052b1fb5c99ea4a4290c54e8b1e83f4547f563692e0b28223d279
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/@CallableCollection/call_alleles_coarse_grain.m,file,3359,1773199301327475843,aff27e75304e1458a990650c442730276eb95e26410b4671a6fc42b9881d74a6
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/@CallableCollection/call_alleles_exact.m,file,1718,1773199301327475843,2d7f95ee3277622a65822ca1f1bc92ef32b39dca7270fca19df6b97fc87a9062
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/@TaggedCollection,directory,4096,1773199301327475843,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/@TaggedCollection/TaggedCollection.m,file,434,1773199301327475843,6a1e07ba06448a3fa61d6d3958563fbb5b1706ef7acbf043fc9d9cbbb64ff511
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/@TaggedCollection/directional_adjacency_top_down_denoiser.m,file,688,1773199301327475843,a0af4dd52cc11c21fa77c51d10ddbfc1ed867030cbb319736756c789e2baaa35
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/@TaggedCollection/threshold_function.m,file,1137,1773199301327475843,549a7865cad68807a260b0082e37350a498a9a6fbf927bd3713496800cbdd463
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/BulkUMICollection.m,file,4887,1773199301331475851,7db4993ecd04019461208203100fea6df0e69f1735e5622829c5001be1c8e1a8
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/CBCollection.m,file,6540,1773199301331475851,a4441ea5e630decfd1cecd46dabf465f254b2c6d7e69dbf8ca5bdce03cfff778
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/CBData.m,file,3379,1773199301331475851,a33650f747651e8daaa452f3129f2242b9cbcf346d9261c907d6027b5adb2cf0
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,collections/UMIData.m,file,2752,1773199301331475851,38af0ec8a1b0c3ac5626583f2a9dfb7613f8540ff2b3d9fba5930ee3e97d42d7
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,csv_reports.m,file,3072,1773199301331475851,fc727126746d8f3919f846e479dd431302505c0da89f18a8f2f83db7ca58ddc7
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,doc,directory,4096,1773199301335475858,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,doc/CDF.png,file,132322,1773199301331475851,a1be506d2ad58c23df309fdb1ab6b969758172176714a9416cd781e85c2d131b
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,doc/Lengths.png,file,108039,1773199301331475851,7850875fab0da54ec276d533ac9dc8b1a69a89add9704a39de9fdf33d736bb30
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,doc/Sequence.png,file,31079,1773199301331475851,d54bd65153df65fbb5ea03e335c6242fce220cf24d4ed04e98422069f23c6e78
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,doc/SiteDecomposition.png,file,126385,1773199301331475851,83386e34e08f98a391c46faf67fde413fde0f1538b1ecace331db0cac1c96e57
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,doc/Stargate.png,file,988754,1773199301335475858,a78941046b98cabd121ee7cc57c9192d0c9a76501fae9c530d8378225d7a50d5
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,doc/Summary.png,file,1252851,1773199301339475865,fc2595d8d1404e32721a9171261876fcc6520609f074dce07caf6268e776b642
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,generate_csv.py,file,821,1773199301339475865,aa86672eabed5b5e84078cad917bcbd7f18d8f44c381207fc2c13fe049ed77d4
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,install_CARLIN.m,file,172,1773199301339475865,1c26df5c09ad4806d433da7f944726c67b42dbd9fec01401d84b9b6e4fb665a0
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,make_allele_bank.m,file,2387,1773199301339475865,b6450d9e17192338d3955a0001e0137cd517cbd96a127281aea2673e637a9876
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,merge_samples.m,file,2082,1773199301339475865,eeec2c6f9999218cb81d8933b3751cb34a8a86067707e182488c5e14e7dcca16
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,metrics,directory,4096,1773199301339475865,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,metrics/CARLIN_potential.m,file,1067,1773199301339475865,5a441ddf7c42ec63ce59c754359a0813219d1d46a034f1ca5631e9e123ad4bb5
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,metrics/alleles_per_cell.m,file,231,1773199301339475865,8e3508ac0ef75569f2242dbc8384f829d9c62f2402d7efb959b346eb429a0b28
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,metrics/bootstrap_alleles_per_cell.m,file,546,1773199301339475865,0fee926718bc151019fc23057efc87f3854e02315282bede64fdaa4e9be1792f
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,metrics/bootstrap_diversity_index.m,file,788,1773199301339475865,de8e560f941ef9ac0bf1fd8b35be6170718d70d2fc908a5196eb70d2a621afc8
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,metrics/diversity_index.m,file,552,1773199301339475865,3f6915df1ea7371f9c07d72c4932d517e2c67d46f4f4d795beaf05584a27fac9
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,metrics/effective_alleles.m,file,765,1773199301339475865,4ba7b1badf079bc9735d8e7a74ab614b37b0de5aa9356b7e16deef25adb9c524
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,metrics/singletons_per_cell.m,file,238,1773199301339475865,49821bda09c0fcec263a6faa1ac9c684610aacf0a4fe72d48ea79cbcf500f33e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,misc,directory,4096,1773199301343475872,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,misc/degap.m,file,57,1773199301343475872,389f7c0f5776d966fc3ff8f5b653fdc9959ab316ece77d8180e2bb21d7bf0a93
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,misc/isgap.m,file,191,1773199301343475872,b1d2c5c53e69450a622bc75dd2d391eb7e5eb7cda093a678b7bf95728682f2d9
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,misc/merge_structs.m,file,255,1773199301343475872,899ac3d43f67e763af82762b64824ccc67f32bff659332e8efba52265ecf91c7
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,misc/unique_by_freq.m,file,522,1773199301343475872,81a428eeb036b0270946d2cf2c60d36ba25ec2d0fc25a32855c5f9356df90dd0
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,my_CARLIN_pipeline.m,file,2396,1773199301343475872,4c560b838d11f4cd00b8645dae6f32da51789b05081090d4f0e998d23ea05612
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,output_all_from_summary.m,file,4623,1773199301343475872,dc533ed2854bca9f41d55d5df88e789f2d308ef68de6d353552798600d9888ae
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,output_selected_from_summary.m,file,4032,1773199301343475872,e394743679c825c15517c06984db05b8dd288045fd21f6a6af3587018e9560e9
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots,directory,4096,1773199301343475872,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots/get_sequence_coloring.m,file,888,1773199301343475872,5a740be922f772f256f4c84a153e5113463649717b0957aee3e2390089691a39
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots/plot_allele_frequency_CDF.m,file,1533,1773199301343475872,946b87bd2efda60e791b1bd898739b9d17f32dc6706eecb322e937572e621ce5
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots/plot_diagnostic.m,file,47474,1773199301343475872,18488c36b5b9e54ffb50745d67575cfdbb7781c2aedb2c5db21047d1d72edd2d
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots/plot_highlighted_alleles.m,file,1085,1773199301343475872,26de47f15e0384524e1e8b3454eb220f4b509b943f97eb21350da2c362a2800e
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots/plot_indel_freq_vs_length.m,file,5153,1773199301343475872,62c4c3b58dc770ebcd50e88d20d5d00cef52866d67157fddb975c4c3fc06dd89
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots/plot_site_decomposition.m,file,5658,1773199301343475872,737f861484c09c50fcd5661f37880f4ba6e735aab11378b43bb132c072c2d4d5
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots/plot_stargate.m,file,9352,1773199301343475872,6db0b03c5fa907211345b06a9dc88be8202cb4de9bea6670959e80576bf05a72
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,plots/plot_summary.m,file,6059,1773199301343475872,b519c95438de82f0bdd63d551e309e95039ffaf8024adba6c2d2086a0ca9af65
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports,directory,4096,1773199301343475872,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/BulkExperimentReport.m,file,2589,1773199301343475872,6460d974a4f54c072a149fe1b037776fa386c317a2ad8134dd353f6ce42dcd55
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/Customized_merger_SW.m,file,1734,1773199301343475872,933fd63f386c6690d1fe9935ca2c8c10480d55f3fc8e88f10a99c2017ac87c79
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/ExperimentReport.m,file,704,1773199301343475872,e91c3b5096724608404035b68703f9ef19122e548c67f859b695ad347a9c4051
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/ExperimentSummary.m,file,3231,1773199301343475872,a0af4917e1882381465732f1c3224ddfd2493b74006d36c9c294379d8c4d9fac
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/SCExperimentReport.m,file,3197,1773199301343475872,213fd3bdd54aa5f4397458c1fe4ad8b9f8ef7d3ddd52f831ee727f20fc807dad
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/generate_text_output.m,file,4804,1773199301343475872,5ee3dfe1889f5c908ac48ab3365633b31e41ec052c12d6d5cf0216313942d108
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/generate_warnings.m,file,10586,1773199301343475872,03abc45787ee06fe951bbf7fcd956cbf4350a15cc068132dbbfde42fc631f831
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/ins_del_statistics.m,file,1995,1773199301343475872,9e2fd6cbfa3c8017ee212814674d01133364f0c0efe5afd90c7ac51678965ba2
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,reports/return_summary_SW.m,file,4225,1773199301343475872,c1f2989841318705dbe3546f3687cb3c510a3c8241275a07e103cd1e8be6dfaf
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,switch_template.m,file,1105,1773199301343475872,6ab5e602ef9bc75fdcb49660d73871e9980b84b2f2cd7fc1806fbcd8d0cf8442
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests,directory,4096,1773199301907476900,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Rosa_Carlin_test,directory,4096,1773199301383475945,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Rosa_Carlin_test/RC-DNA-test.trimmed.pear.assembled.fastq,file,1927372,1773199301375475931,fa4259babe99a13f94f71fc0dc68f28a5b92ccc13573895f984171832e4a3bee
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Rosa_Carlin_test/RC_RNA_poor.trimmed.pear.assembled.fastq,file,5445628,1773199301383475945,c72041564e01510dfd12c25d1de0ea1b45030be4ea3cadfa464915bb65485b56
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Rosa_Carlin_test/test_RC.m,file,1527,1773199301383475945,3802a218b57be40b81ffd8fc760a4c6bb53a645c94ff7e553c0a6d1707a5d38f
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Tigre_Carlin_test,directory,4096,1773199301403475982,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Tigre_Carlin_test/TC-DNA-test.trimmed.pear.assembled.fastq,file,1914320,1773199301391475960,64568147d2860a1122eefeb02476300a043ae114f864bf9001e2d94a192625d4
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Tigre_Carlin_test/TC_RNA_poor.trimmed.pear.assembled.fastq,file,5115085,1773199301403475982,dafbcc94d3559675dd6cfc1f86418a90b5c35cf973ec20125c35441af758d0fd
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Tigre_Carlin_test/related_to_Tigre_CARLIN_pipeline.txt,file,13737,1773199301403475982,d7e6e6851bfc7869e0bf99cc2db1b4f642893e7bc25610b0079cc3b1e0334fe3
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Tigre_Carlin_test/test_TC.m,file,2022,1773199301403475982,6ee1cb371df4e717c1e3add720358b91f158dc6c8e8b8496b98305efb8954878
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/Tigre_Carlin_test/test_Tigre_CARLIN_pipeline.m,file,502,1773199301403475982,26f180479bd06987854d01c83c593739a38395b0924a239458cfeef240b3d1a7
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/cCarlin_test,directory,4096,1773199301447476062,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/cCarlin_test/CC-DNA-test.trimmed.pear.assembled.fastq,file,1946658,1773199301411475996,b066489f2537b8923d5bc7f131db166c3a03c57555ba23a212c89835f0de2e3d
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/cCarlin_test/CC_DNA_poor.trimmed.pear.assembled.fastq,file,7510658,1773199301427476025,af3872b1aabfa1fe89c46a1fcb7891cff1229d844583cc6d797e1a0c47945425
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/cCarlin_test/CC_RNA_poor.trimmed.pear.assembled.fastq,file,6062353,1773199301443476054,236ad017a449231db0be6aa9cb8c3af75f2d9584ea0002200e096bacd4135d47
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/cCarlin_test/scLimeCat_test_L001_R1_001.fastq.gz,file,1876571,1773199301447476062,5c718eafee6575ad12af2f90ff6426d0eb1c7131141929c4db36ae1b16b718a3
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/cCarlin_test/scLimeCat_test_L001_R2_001.fastq.gz,file,232182,1773199301447476062,7acee956f48bae9c6042e7e93d9b719970a73323d695df5b1f31a805b15ec06d
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/cCarlin_test/test_CC.m,file,1866,1773199301447476062,d4b05b173ad58740b2dceccbe143742006c864b48644ba3bc86d860a77218c23
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests,directory,4096,1773199301907476900,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/CARLIN_def_test.m,file,2989,1773199301447476062,e852aed5683f7d132c33a572b263848f6dd155eecb17fcc88e15faa5abea41de
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/CARLIN_pipeline_test.m,file,8374,1773199301447476062,83e1018a82f4bcad7106843c40361407c27b60c9cd2f0e07624669bd73460985
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/align_to_CARLIN_test.m,file,8682,1773199301447476062,ad2e9fde062e0bb7fa037ffc58482c22ed7ed789d533b8944590083a96f19adf
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data,directory,4096,1773199301907476900,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/10xV2_R2.fastq.gz,file,15510582,1773199301479476120,0ad0798f0396d8fed093db781e6fb391cd1b31bc86ecfe37cafb239d1b5884e2
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/10xV3_R1.fastq.gz,file,2551298,1773199301487476135,423ccbddccfad6d7e86455ef216e052a0dcef68f6f15121c380185ec50a76298
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/10xV3_R2.fastq.gz,file,15439123,1773199301515476186,31f5d02a8e5ec72a23eb6944e277f63201540e678da92e43a9cd93cd76408443
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/BadInDropsHeader.fastq,file,774,1773199301515476186,f9b128f9edbadf97fb64d05959d414f71f517f899b233d98216a10d5df383cbd
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/BulkDNA.fastq.gz,file,5888286,1773199301523476200,6b058eed3e91b87c9a60c257dd8c97cd0dd341552d7401bd3c7a926a4f1b449f
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/BulkRNA.fastq.gz,file,6356862,1773199301535476222,7c5467aaa073aa80127c2325d6af0a272a5262bdb67218478165df704b3a7170
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/InDropsV2.fastq.gz,file,20489021,1773199301575476295,16f7a25771d6211288d2a80c5eb5b0a4213a7911015d64536bce885189d5e4d6
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/InDropsV3.fastq,file,79864297,1773199301899476885,bfc3774f4f6f0daf6f688779248497cfe1d26abdaeed7354ca202c4fe325d093
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/Sanger6.txt,file,1487,1773199301907476900,805bdf64d05a24898bf18a29d2e4ab2b272478e91dea697bfc4358abd3eb8854
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/Sanger6Annotations.txt,file,138,1773199301907476900,e06cfdf2629dea796115d64c221c026df44c2222c38fcd179348e48a984a66dc
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/Sanger75.txt,file,21294,1773199301907476900,d5d1577b0d6458319da9631cad5e65e31e52c23baaae8800927c1d3de0a16a94
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/Sanger75Annotations.txt,file,1401,1773199301907476900,63c3ab494416eacfd7a103badcf4de3e9243774fd7165b68ed5ac6e4d3537666
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/Troublemakers.txt,file,941,1773199301907476900,871735b71e427b25846d49929d7f9db18198ccc31dc4f8d0c7a8f6724fdf356c
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/command.sh,file,46,1773199301907476900,ae18185ccaf9169190cf6e53917368f7ab936b8853db3290792cb4b621f760f0
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/data/draft.txt,file,52,1773199301907476900,2593913c8fab79c3477a42d95cd498fdbd298ddbcf0b72cfba5baaa2fe191f9d
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/original_CARLIN_tests/mutation_test.m,file,1134,1773199301907476900,adb044b30afa6d4cd672366f20c80b23bfd63be2d919bde27324a684b7d2c763
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/test_CARLIN_def,directory,4096,1773199301907476900,
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/test_CARLIN_def/test_CARLIN_def.m,file,2270,1773199301907476900,e33990bfc8521252e0ad5f0f3e851742b0006416209b1b2046f8bd6845b01ecf
Custom_CARLIN,/home/zhutao/projects/darlin_cell_repro/code/Custom_CARLIN,tests/test_CARLIN_def/test_CARLIN_def_methods.m,file,13551,1773199301907476900,2944fb78ee6f41be13fd24dc1b574325140a4e4f1d2dc44cc52d3b89714c386b
