path,filename,size_bytes,mtime_utc,data_category,modality,inferred_subset,inferred_sample,extension,is_archive,is_large,include_in_git,reason,notes
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C038.html,R002C038.html,629761,2026-05-06T02:30:59Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C039.html,R002C039.html,629994,2026-05-06T02:31:14Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C040.html,R002C040.html,629813,2026-05-06T02:30:59Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C041.html,R002C041.html,629600,2026-05-06T02:31:01Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C042.html,R002C042.html,629776,2026-05-06T02:31:09Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C043.html,R002C043.html,629718,2026-05-06T02:31:00Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C044.html,R002C044.html,629632,2026-05-06T02:31:02Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C045.html,R002C045.html,629756,2026-05-06T02:31:02Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C046.html,R002C046.html,629950,2026-05-06T02:31:13Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C047.html,R002C047.html,629696,2026-05-06T02:31:17Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C048.html,R002C048.html,629797,2026-05-06T02:31:19Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C049.html,R002C049.html,629857,2026-05-06T02:31:02Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C050.html,R002C050.html,629941,2026-05-06T02:31:12Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C051.html,R002C051.html,629693,2026-05-06T02:31:01Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C052.html,R002C052.html,629801,2026-05-06T02:31:13Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C053.html,R002C053.html,630091,2026-05-06T02:31:02Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C054.html,R002C054.html,629609,2026-05-06T02:31:05Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C055.html,R002C055.html,629774,2026-05-06T02:31:04Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C056.html,R002C056.html,629851,2026-05-06T02:31:20Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C057.html,R002C057.html,629825,2026-05-06T02:31:09Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C058.html,R002C058.html,629904,2026-05-06T02:30:59Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C059.html,R002C059.html,629918,2026-05-06T02:31:21Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C060.html,R002C060.html,629855,2026-05-06T02:31:10Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C061.html,R002C061.html,629941,2026-05-06T02:31:19Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C062.html,R002C062.html,629790,2026-05-06T02:31:03Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C063.html,R002C063.html,630043,2026-05-06T02:31:03Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C064.html,R002C064.html,629819,2026-05-06T02:31:19Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C065.html,R002C065.html,629820,2026-05-06T02:31:00Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C066.html,R002C066.html,630076,2026-05-06T02:31:12Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C067.html,R002C067.html,629752,2026-05-06T02:31:14Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C068.html,R002C068.html,629932,2026-05-06T02:30:59Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C069.html,R002C069.html,630076,2026-05-06T02:30:58Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C070.html,R002C070.html,629861,2026-05-06T02:31:23Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C071.html,R002C071.html,629548,2026-05-06T02:31:14Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C072.html,R002C072.html,629852,2026-05-06T02:31:21Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C073.html,R002C073.html,629877,2026-05-06T02:30:59Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C074.html,R002C074.html,629856,2026-05-06T02:31:01Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C075.html,R002C075.html,629792,2026-05-06T02:31:04Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C076.html,R002C076.html,629768,2026-05-06T02:31:17Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C077.html,R002C077.html,630146,2026-05-06T02:31:08Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C078.html,R002C078.html,629901,2026-05-06T02:31:09Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C079.html,R002C079.html,629648,2026-05-06T02:31:02Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C080.html,R002C080.html,630069,2026-05-06T02:31:01Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C081.html,R002C081.html,629761,2026-05-06T02:31:04Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C082.html,R002C082.html,629751,2026-05-06T02:31:16Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C083.html,R002C083.html,630039,2026-05-06T02:31:04Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C084.html,R002C084.html,629895,2026-05-06T02:31:22Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C085.html,R002C085.html,630064,2026-05-06T02:31:04Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C086.html,R002C086.html,629646,2026-05-06T02:31:04Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C087.html,R002C087.html,630079,2026-05-06T02:30:59Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C088.html,R002C088.html,630226,2026-05-06T02:31:12Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C089.html,R002C089.html,630001,2026-05-06T02:31:09Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C090.html,R002C090.html,629866,2026-05-06T02:31:18Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C091.html,R002C091.html,630075,2026-05-06T02:31:06Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C092.html,R002C092.html,629942,2026-05-06T02:31:16Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C093.html,R002C093.html,629742,2026-05-06T02:31:09Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C094.html,R002C094.html,629824,2026-05-06T02:30:58Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C095.html,R002C095.html,630084,2026-05-06T02:31:00Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C096.html,R002C096.html,629871,2026-05-06T02:31:18Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C097.html,R002C097.html,630241,2026-05-06T02:30:58Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C098.html,R002C098.html,630162,2026-05-06T02:31:16Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C099.html,R002C099.html,630463,2026-05-06T02:31:14Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C100.html,R002C100.html,630380,2026-05-06T02:31:14Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C101.html,R002C101.html,630375,2026-05-06T02:31:14Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C102.html,R002C102.html,630240,2026-05-06T02:31:12Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C103.html,R002C103.html,630287,2026-05-06T02:31:02Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C104.html,R002C104.html,630525,2026-05-06T02:31:18Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C105.html,R002C105.html,630484,2026-05-06T02:30:59Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C106.html,R002C106.html,630542,2026-05-06T02:31:10Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C107.html,R002C107.html,630388,2026-05-06T02:31:21Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C108.html,R002C108.html,630075,2026-05-06T02:31:07Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C109.html,R002C109.html,630546,2026-05-06T02:31:15Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R002C110.html,R002C110.html,630523,2026-05-06T02:31:18Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
/data/zhutao/nichefate_data/202604271754_C2302270016_A_1_ZHY_XBB_R_PE100_250/Res/Lane03/report/R003C001.html,R003C001.html,628585,2026-05-06T02:31:16Z,logs,QC/report artifact,Brain_031319A_B1_CA_TA_RA_shared_PE100_250,ZHY_XBB_R_PE100_250/Lane03,.html,false,false,false,external data/reference/log; keep out of Git,sequencing/QC report artifact
